Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Sale Applied
62,Female,Handbag,Accessories,1.4937521390152426,Missouri,L,Gray,Spring,4.9,No,Standard,18,Bank Transfer,No
19,Female,Coat,Outerwear,124.52786054416408,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,47,Credit Card,No
62,Female,Sweater,Clothing,41.089862401145375,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,15,Bank Transfer,No
70,Female,Blouse,Clothing,10.93298978808081,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,15,Cash,No
20,Female,Blouse,Clothing,45.74629084729459,Alaska,M,Green,Spring,4.2,No,Next Day Air,47,Venmo,No
67,Female,Belt,Accessories,88.77105752571829,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,47,PayPal,No
65,Female,Jacket,Outerwear,54.24148846927203,New Mexico,M,Brown,Fall,3.5,No,Express,6,Bank Transfer,No
45,Female,Shorts,Clothing,36.33249950809238,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,18,Venmo,No
26,Female,Hat,Accessories,59.48494632719445,Oklahoma,M,Charcoal,Spring,4.0,No,Express,40,Bank Transfer,No
36,Female,Pants,Clothing,80.0164279684521,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,31,Credit Card,No
36,Female,Blouse,Clothing,103.22741929746267,Alabama,XL,Beige,Winter,4.2,No,Standard,31,Venmo,No
20,Female,Belt,Accessories,70.64012397643886,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,4,Credit Card,No
30,Female,Handbag,Accessories,86.23322122494034,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,36,Bank Transfer,No
34,Female,Hoodie,Clothing,76.22376249734748,Nebraska,L,Cyan,Summer,4.9,No,Standard,31,PayPal,No
63,Female,Jacket,Outerwear,38.9937265477645,Colorado,L,Orange,Summer,3.6,No,Store Pickup,6,Venmo,No
18,Female,Scarf,Accessories,12.362517491583976,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,1,Cash,No
55,Female,Jeans,Clothing,78.98947825664614,Utah,M,Pink,Fall,2.6,No,Express,29,Cash,No
48,Female,Handbag,Accessories,88.72094099074228,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,19,PayPal,No
45,Female,Jacket,Outerwear,6.704810136282958,Iowa,M,Pink,Winter,3.6,No,Free Shipping,12,PayPal,No
29,Female,Hat,Accessories,44.77074466612029,Florida,L,Blue,Summer,4.0,No,Express,18,Bank Transfer,No
55,Female,Sneakers,Footwear,83.32892076202906,Louisiana,L,Black,Summer,3.9,No,Next Day Air,45,Cash,No
55,Female,Hat,Accessories,28.921903019885217,Kansas,XL,Black,Fall,3.9,No,Express,45,Credit Card,No
55,Female,Socks,Clothing,74.35392839245371,Kansas,M,Violet,Spring,3.3,No,Standard,8,Credit Card,No
48,Female,Scarf,Accessories,90.4371571246094,Kentucky,S,Gold,Summer,2.9,No,Standard,4,PayPal,No
42,Female,Socks,Clothing,91.4008144403452,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,5,Debit Card,No
21,Female,Hat,Accessories,70.92262918047814,North Carolina,XL,Pink,Summer,4.7,No,Standard,30,Cash,No
45,Female,Jacket,Outerwear,27.91863420528,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,15,PayPal,No
23,Female,Shorts,Clothing,0.0207894989304975,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,17,Credit Card,No
66,Female,Blouse,Clothing,49.159519624423616,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,45,Cash,No
32,Female,Coat,Outerwear,122.07754686632516,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,3,Venmo,No
52,Female,Sweater,Clothing,101.50335492990764,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,43,PayPal,No
54,Female,Handbag,Accessories,77.95192318162292,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,4,Credit Card,No
37,Female,T-shirt,Clothing,20.21456696421388,Missouri,S,Red,Fall,3.3,No,Standard,41,Venmo,No
29,Female,Sandals,Footwear,75.1567273456382,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,16,Venmo,No
47,Female,Gloves,Accessories,111.69502652649764,North Dakota,M,Magenta,Summer,4.3,No,Standard,10,Debit Card,No
47,Female,Shorts,Clothing,82.2754324277117,Connecticut,M,Black,Spring,4.1,No,Express,2,Debit Card,No
42,Female,Sandals,Footwear,4.085404266185336,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,11,Cash,No
34,Female,Backpack,Accessories,85.79677956361368,New Jersey,M,Gray,Winter,3.8,No,Express,1,Debit Card,No
38,Female,Sneakers,Footwear,107.48142441788002,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,41,Bank Transfer,No
55,Female,Sunglasses,Accessories,85.99189290291586,California,M,Pink,Summer,3.5,No,Free Shipping,39,PayPal,No
27,Female,T-shirt,Clothing,-3.8425549697023023,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,1,PayPal,No
55,Female,Jeans,Clothing,7.683516891691223,Minnesota,M,Violet,Spring,4.2,No,Express,3,PayPal,No
66,Female,Shirt,Clothing,20.02061380465406,California,M,Beige,Summer,3.4,No,Free Shipping,21,Credit Card,No
44,Female,Hat,Accessories,104.05568853790388,Texas,XL,Cyan,Winter,3.5,No,Express,48,Bank Transfer,No
39,Female,Blouse,Clothing,80.92721645853928,Montana,M,Brown,Fall,4.0,No,Free Shipping,24,Debit Card,No
23,Female,Jacket,Outerwear,37.12157827630263,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,45,Bank Transfer,No
29,Female,Skirt,Clothing,89.14637446375933,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,46,Credit Card,No
20,Female,Gloves,Accessories,78.47261584668216,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,35,Cash,No
42,Female,T-shirt,Clothing,60.600011454383,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,47,Credit Card,No
55,Female,Jacket,Outerwear,30.705891484985703,Connecticut,XL,Olive,Summer,4.5,No,Standard,35,Credit Card,No
66,Female,Jacket,Outerwear,113.56937109544644,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,45,Credit Card,No
24,Female,Shorts,Clothing,25.31230700786981,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,6,Cash,No
62,Female,Hat,Accessories,79.81164145235701,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,20,Cash,No
28,Female,Handbag,Accessories,104.57862580118557,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,3,Venmo,No
30,Female,Jeans,Clothing,96.26009021115084,Oklahoma,M,Black,Summer,3.4,No,Express,30,Venmo,No
22,Female,Shoes,Footwear,59.61207256347747,Iowa,XL,Cyan,Summer,4.4,No,Standard,28,PayPal,No
28,Female,T-shirt,Clothing,67.1818424530784,New Hampshire,L,Gray,Winter,2.8,No,Standard,15,Cash,No
35,Female,Jewelry,Accessories,87.56633384750475,Georgia,M,Red,Fall,2.8,No,Store Pickup,29,PayPal,No
45,Female,Handbag,Accessories,34.54312992435433,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,15,Cash,No
43,Female,Shirt,Clothing,37.1237718386259,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,18,Bank Transfer,No
55,Female,Belt,Accessories,92.68737179364736,Washington,M,Teal,Summer,2.9,No,Next Day Air,7,Bank Transfer,No
31,Female,Dress,Clothing,67.571540594383,Ohio,L,Teal,Fall,4.6,No,Free Shipping,19,Credit Card,No
42,Female,Skirt,Clothing,2.42531811170376,Maryland,M,Orange,Fall,2.8,No,Next Day Air,15,PayPal,No
40,Female,Blouse,Clothing,37.16336229577397,Delaware,M,Peach,Spring,2.6,No,Store Pickup,3,Bank Transfer,No
39,Female,Jeans,Clothing,28.405575505663865,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,13,PayPal,No
41,Female,Hoodie,Clothing,43.9333519358851,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,37,Credit Card,No
56,Female,T-shirt,Clothing,25.2531130577858,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,26,Cash,No
43,Female,Sunglasses,Accessories,38.1221500426422,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,29,Debit Card,No
22,Female,Jacket,Outerwear,53.89104993775422,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,47,Cash,No
47,Female,Shoes,Footwear,11.819580847390192,Florida,M,Silver,Spring,4.1,No,Free Shipping,47,Credit Card,No
50,Female,Handbag,Accessories,100.06518275053136,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,48,Venmo,No
58,Female,Sweater,Clothing,12.482406482095922,California,M,Turquoise,Winter,3.0,No,Next Day Air,46,Bank Transfer,No
50,Female,Scarf,Accessories,36.55500212536063,Oregon,M,Peach,Fall,3.2,No,Standard,7,Credit Card,No
43,Female,Skirt,Clothing,66.00962773012657,Tennessee,L,Teal,Fall,3.9,No,Express,45,Credit Card,No
38,Female,Gloves,Accessories,67.62130372431697,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,47,Debit Card,No
44,Female,T-shirt,Clothing,46.451130785480125,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,6,Venmo,No
30,Female,Sandals,Footwear,1.0941247280151067,Nebraska,M,Blue,Spring,4.8,No,Express,29,Bank Transfer,No
47,Female,Sweater,Clothing,80.01855096558424,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,42,Cash,No
30,Female,Belt,Accessories,67.1439328727577,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,46,Cash,No
49,Female,Hoodie,Clothing,65.34682611754629,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,28,PayPal,No
56,Female,Socks,Clothing,4.51942818227241,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,14,Credit Card,No
70,Female,Sandals,Footwear,46.40379315245988,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,12,Debit Card,No
22,Female,Blouse,Clothing,27.709244101796173,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,41,Debit Card,No
51,Female,Boots,Footwear,108.1193110691173,Connecticut,XL,Yellow,Fall,4.9,No,Express,8,Credit Card,No
22,Female,Hat,Accessories,31.43455595186774,Ohio,M,Green,Winter,4.1,No,Store Pickup,24,Cash,No
37,Female,Shirt,Clothing,75.30112135613206,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,18,PayPal,No
49,Female,Shorts,Clothing,98.81097188687193,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,6,Cash,No
61,Female,Handbag,Accessories,55.2514806126443,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,40,Cash,No
41,Female,Dress,Clothing,72.53972526639464,North Dakota,L,Blue,Summer,3.8,No,Standard,6,PayPal,No
57,Female,Hat,Accessories,88.11800848714617,Minnesota,L,Turquoise,Winter,4.7,No,Standard,27,Credit Card,No
34,Female,Sweater,Clothing,23.721050238835133,Nebraska,M,Maroon,Spring,2.8,No,Express,2,Bank Transfer,No
27,Female,Coat,Outerwear,26.675655109160704,Delaware,M,Pink,Fall,2.6,No,Next Day Air,39,Venmo,No
39,Female,Hoodie,Clothing,25.56286125939295,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,9,Venmo,No
62,Female,Jewelry,Accessories,100.23272248995887,Rhode Island,M,Olive,Winter,2.8,No,Standard,16,Credit Card,No
34,Female,T-shirt,Clothing,64.78120797306835,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,36,Cash,No
53,Female,Pants,Clothing,46.46007035618005,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,2,Credit Card,No
35,Female,Sweater,Clothing,44.94351112098315,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,21,Credit Card,No
38,Female,Pants,Clothing,55.52054272811244,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,39,Venmo,No
32,Female,Socks,Clothing,68.4866879134834,Oregon,S,Red,Summer,3.0,No,Next Day Air,38,PayPal,No
47,Female,Hoodie,Clothing,96.45084353579615,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,6,Debit Card,No
53,Female,Scarf,Accessories,46.28024115202004,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,6,Venmo,No
60,Female,Dress,Clothing,100.11178483671748,Arizona,M,Gold,Fall,3.1,No,Next Day Air,50,Debit Card,No
31,Female,Sandals,Footwear,127.7822621665658,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,9,PayPal,No
44,Female,Dress,Clothing,88.42899490845592,Colorado,M,Silver,Winter,3.1,No,Free Shipping,15,Debit Card,No
29,Female,Pants,Clothing,28.91205153632077,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,5,PayPal,No
19,Female,Blouse,Clothing,47.82858905440399,New Jersey,L,Yellow,Summer,2.7,No,Standard,13,Bank Transfer,No
54,Female,Jeans,Clothing,71.39520714397294,Montana,L,Pink,Winter,3.8,No,Standard,44,Cash,No
40,Female,Pants,Clothing,58.90963463106581,Montana,XL,Yellow,Winter,3.3,No,Standard,36,Debit Card,No
39,Female,Sunglasses,Accessories,49.02309597521388,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,18,Venmo,No
44,Female,Backpack,Accessories,79.71950779000092,Nevada,L,Peach,Winter,3.4,No,Standard,39,Credit Card,No
22,Female,Hoodie,Clothing,10.35507829560629,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,11,PayPal,No
30,Female,Boots,Footwear,78.64138980125263,Illinois,M,Olive,Summer,3.9,No,Standard,1,Cash,No
69,Female,Gloves,Accessories,36.52355807323934,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,34,Credit Card,No
28,Female,Blouse,Clothing,82.5505020644347,Washington,M,White,Summer,4.2,No,Store Pickup,47,Bank Transfer,No
57,Female,Sweater,Clothing,119.93724391439116,Nebraska,M,Red,Spring,4.0,No,Store Pickup,24,Venmo,No
46,Female,Dress,Clothing,32.50131962418895,Alabama,S,Purple,Spring,2.6,No,Store Pickup,20,Cash,No
48,Female,Socks,Clothing,63.93848021869938,Montana,L,Purple,Summer,4.4,No,Standard,11,Bank Transfer,No
24,Female,Shirt,Clothing,132.83106604409468,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,3,Credit Card,No
50,Female,Sandals,Footwear,59.35877390300287,Ohio,L,Teal,Summer,4.3,No,Free Shipping,38,Bank Transfer,No
29,Female,Shoes,Footwear,44.99769434126922,New York,L,Gray,Winter,4.9,No,2-Day Shipping,45,Cash,No
61,Female,Sandals,Footwear,80.059491531383,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,31,Venmo,No
34,Female,Gloves,Accessories,106.814689642591,Delaware,XL,Black,Winter,2.5,No,Express,16,PayPal,No
27,Female,Boots,Footwear,98.15605014706628,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,3,Bank Transfer,No
38,Female,Blouse,Clothing,42.14749305695474,New York,M,Gold,Fall,3.0,No,2-Day Shipping,15,Bank Transfer,No
25,Female,Sandals,Footwear,42.356628737456205,Alabama,M,Purple,Spring,3.2,No,Store Pickup,11,Bank Transfer,No
54,Female,Coat,Outerwear,22.85291133575577,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,22,Debit Card,No
53,Female,Jacket,Outerwear,28.45557909553909,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,35,Debit Card,No
23,Female,Jewelry,Accessories,34.51687317259658,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,5,Venmo,No
19,Female,Hat,Accessories,68.36411511775944,Kentucky,M,Purple,Winter,3.4,No,Express,35,PayPal,No
57,Female,Shoes,Footwear,-5.5202350809680425,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,27,PayPal,No
19,Female,Coat,Outerwear,112.27881975121711,New York,L,Beige,Winter,3.2,No,Next Day Air,9,Venmo,No
33,Female,Boots,Footwear,76.05137691993247,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,21,PayPal,No
33,Female,Scarf,Accessories,91.69064095187812,Florida,L,Green,Summer,3.6,No,2-Day Shipping,23,Credit Card,No
38,Female,Hat,Accessories,62.88396654581344,Michigan,M,Blue,Summer,4.3,No,Next Day Air,3,Debit Card,No
47,Female,Socks,Clothing,57.02645915471524,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,31,Credit Card,No
39,Female,T-shirt,Clothing,47.33090622900254,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,44,Cash,No
32,Female,Jewelry,Accessories,95.92451512405496,Washington,M,Gray,Fall,2.5,No,Next Day Air,20,Venmo,No
27,Female,Skirt,Clothing,106.44501272035558,Alaska,S,Purple,Winter,4.6,No,Express,34,Debit Card,No
67,Female,Socks,Clothing,71.04169507114192,Montana,M,Lavender,Winter,4.2,No,Next Day Air,17,Bank Transfer,No
46,Female,Belt,Accessories,94.44869440893764,New Mexico,S,Green,Summer,4.2,No,Express,20,Venmo,No
36,Female,Boots,Footwear,61.78074244559784,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,46,PayPal,No
62,Female,Socks,Clothing,104.47488842008826,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,28,PayPal,No
31,Female,Pants,Clothing,46.47391166923328,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,6,Venmo,No
68,Female,Socks,Clothing,65.23384765072925,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,50,Debit Card,No
57,Female,Belt,Accessories,88.85430964283707,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,41,Bank Transfer,No
22,Female,Jacket,Outerwear,64.91042395536482,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,50,PayPal,No
26,Female,Shirt,Clothing,58.71754869983368,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,33,Credit Card,No
43,Female,Gloves,Accessories,95.8196539922412,Idaho,M,Gray,Summer,4.5,No,Express,25,Venmo,No
45,Female,Handbag,Accessories,94.77253856087192,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,2,PayPal,No
64,Female,Sweater,Clothing,109.90804949100595,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,15,Credit Card,No
28,Female,Skirt,Clothing,55.17982980494524,Michigan,M,Violet,Spring,4.3,No,Next Day Air,12,PayPal,No
47,Female,Dress,Clothing,21.76982345714113,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,28,Cash,No
53,Female,Pants,Clothing,46.90067038294878,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,12,Bank Transfer,No
42,Female,Hat,Accessories,50.24600167182878,Florida,M,Magenta,Fall,4.9,No,Standard,3,Debit Card,No
51,Female,Boots,Footwear,46.72768668740714,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,20,Cash,No
62,Female,Sandals,Footwear,48.447088347919895,Arkansas,M,Blue,Fall,4.3,No,Express,3,Bank Transfer,No
18,Female,Coat,Outerwear,2.897292560532101,Kentucky,S,Yellow,Winter,4.1,No,Express,32,Bank Transfer,No
48,Female,Blouse,Clothing,34.4469063696362,Kansas,M,Brown,Spring,4.5,No,Standard,35,Cash,No
20,Female,Shorts,Clothing,99.77539308433344,Vermont,M,Pink,Spring,3.6,No,Store Pickup,31,PayPal,No
32,Female,Blouse,Clothing,65.47398550150008,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,13,Credit Card,No
26,Female,Jacket,Outerwear,20.376380994811967,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,3,Venmo,No
31,Female,Shirt,Clothing,36.56691305364876,Alabama,L,Pink,Winter,4.3,No,Standard,48,Venmo,No
55,Female,Handbag,Accessories,104.91445755621731,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,15,PayPal,No
49,Female,T-shirt,Clothing,126.94577389546222,Ohio,M,Orange,Fall,4.7,No,Standard,13,Venmo,No
42,Female,Hoodie,Clothing,56.133874564930494,Texas,M,Red,Fall,4.6,No,Express,21,Venmo,No
64,Female,Jewelry,Accessories,107.47061288370688,Maryland,M,Gray,Summer,3.0,No,Express,29,Cash,No
68,Female,Jewelry,Accessories,40.50573557867848,West Virginia,L,Violet,Spring,3.4,No,Standard,24,Venmo,No
68,Female,Hoodie,Clothing,10.265491222481389,Ohio,L,Green,Fall,3.8,No,Express,21,PayPal,No
41,Female,Scarf,Accessories,69.76353262072685,Indiana,M,Gold,Spring,3.1,No,Express,5,Bank Transfer,No
51,Female,Shoes,Footwear,25.63855933543914,Wyoming,S,Maroon,Spring,4.4,No,Standard,47,Cash,No
44,Female,Jeans,Clothing,63.90904562513112,Michigan,L,Olive,Spring,4.5,No,Standard,34,Credit Card,No
27,Female,Jewelry,Accessories,22.62693445129928,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,45,PayPal,No
36,Female,Coat,Outerwear,57.17200884981771,Utah,S,Peach,Winter,2.7,No,Next Day Air,12,PayPal,No
19,Female,Backpack,Accessories,51.38243004269077,Iowa,M,Gold,Spring,3.4,No,Standard,31,Debit Card,No
49,Female,Socks,Clothing,43.04516980994966,Maryland,S,Purple,Summer,4.6,No,Standard,43,Bank Transfer,No
18,Female,Scarf,Accessories,23.787898672067985,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,5,Credit Card,No
36,Female,Sunglasses,Accessories,74.65967701744128,Ohio,S,Indigo,Winter,3.5,No,Standard,36,Debit Card,No
36,Female,Socks,Clothing,59.30831468600061,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,12,Cash,No
19,Female,Coat,Outerwear,88.55631099372401,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,31,Cash,No
43,Female,Sandals,Footwear,23.887061163193508,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,31,Cash,No
31,Female,Blouse,Clothing,65.0718068663385,Georgia,S,White,Summer,4.0,No,Free Shipping,15,Debit Card,No
63,Female,Dress,Clothing,67.72698794525687,Kansas,M,Cyan,Spring,2.5,No,Express,11,Cash,No
41,Female,Pants,Clothing,75.95638826034757,Maine,M,Cyan,Winter,4.4,No,Store Pickup,18,Venmo,No
48,Female,Sneakers,Footwear,35.937258243454025,South Carolina,M,Orange,Spring,4.4,No,Express,9,Cash,No
68,Female,Boots,Footwear,91.77378876065418,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,11,Cash,No
53,Female,Handbag,Accessories,83.71631677422361,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,38,Debit Card,No
36,Female,Handbag,Accessories,36.78803560142173,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,42,PayPal,No
46,Female,Sweater,Clothing,45.695632123835146,New York,S,Orange,Summer,4.9,No,Standard,41,Cash,No
21,Female,Sandals,Footwear,109.60390397726702,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,45,PayPal,No
52,Female,Socks,Clothing,80.29854324603482,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,41,Debit Card,No
66,Female,Gloves,Accessories,42.508717712438,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,35,Debit Card,No
19,Female,Hoodie,Clothing,5.048016608091359,Texas,L,White,Winter,3.9,No,Express,21,Credit Card,No
44,Female,Dress,Clothing,68.45965364780457,Illinois,L,Gray,Fall,4.2,No,Free Shipping,13,Credit Card,No
50,Female,Shirt,Clothing,16.730864412991235,Massachusetts,XL,Brown,Winter,3.4,No,Standard,23,Debit Card,No
51,Female,Shorts,Clothing,98.92398374726632,North Carolina,L,Charcoal,Winter,4.9,No,Standard,6,PayPal,No
25,Female,Sandals,Footwear,13.29366574864682,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,39,Bank Transfer,No
62,Female,Sweater,Clothing,37.22999150723723,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,7,Cash,No
48,Female,Dress,Clothing,64.70308080120458,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,32,PayPal,No
62,Female,Boots,Footwear,98.31002044888524,Oregon,M,Violet,Spring,3.6,No,Store Pickup,43,Credit Card,No
22,Female,Pants,Clothing,27.03822985338455,Maine,M,Orange,Winter,4.3,No,Express,15,Cash,No
48,Female,Gloves,Accessories,61.336990578934106,South Dakota,M,Turquoise,Fall,4.6,No,Standard,48,Bank Transfer,No
48,Female,Pants,Clothing,74.86653731640257,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,35,Credit Card,No
62,Female,Scarf,Accessories,61.61281824904289,Washington,M,Silver,Winter,3.5,No,Free Shipping,41,PayPal,No
24,Female,Shorts,Clothing,20.45373108097394,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,14,Cash,No
39,Female,Shoes,Footwear,38.90445417999965,Idaho,M,Pink,Summer,4.0,No,Free Shipping,22,PayPal,No
35,Female,Handbag,Accessories,49.0239580376217,Colorado,M,Red,Spring,4.3,No,Store Pickup,16,Venmo,No
